Frame,Track_ID,Class_Name,X,Y,W,H
1081,190,refrigerator,843,562,348,610
1082,154,refrigerator,903,563,224,616
1082,157,person,1186,527,156,541
1082,190,refrigerator,843,561,350,610
1083,154,refrigerator,902,563,226,617
1083,157,person,1186,527,155,541
1083,190,refrigerator,841,561,354,611
1084,154,refrigerator,898,562,235,617
1084,157,person,1186,527,154,541
1084,190,refrigerator,841,561,349,614
1085,154,refrigerator,895,562,241,617
1085,157,person,1187,527,153,541
1085,190,refrigerator,841,561,347,616
1086,154,refrigerator,882,562,267,617
1086,157,person,1187,529,152,540
1087,154,refrigerator,885,562,261,616
1087,157,person,1188,528,150,538
1088,154,refrigerator,895,563,241,617
1088,157,person,1189,523,149,527
1088,190,refrigerator,841,562,354,611
1089,154,refrigerator,899,563,233,617
1089,157,person,1190,522,147,526
1089,190,refrigerator,841,561,354,610
1090,154,refrigerator,901,563,229,617
1090,157,person,1191,521,144,522
1090,190,refrigerator,842,561,353,610
1091,154,refrigerator,903,563,226,617
1091,157,person,1192,516,143,512
1091,190,refrigerator,843,561,351,607
1092,154,refrigerator,904,563,224,618
1092,157,person,1192,507,141,489
1092,190,refrigerator,844,562,351,606
1093,154,refrigerator,902,563,227,618
1093,157,person,1192,499,140,469
1093,190,refrigerator,843,562,353,608
1094,154,refrigerator,899,563,233,617
1094,157,person,1192,493,141,458
1094,190,refrigerator,842,562,353,610
1095,154,refrigerator,898,563,235,617
1095,157,person,1192,489,142,451
1095,190,refrigerator,842,561,354,610
1096,154,refrigerator,887,563,257,617
1096,157,person,1192,488,143,444
1097,154,refrigerator,896,563,239,617
1097,157,person,1192,488,143,442
1097,190,refrigerator,842,561,354,608
1098,154,refrigerator,897,563,238,617
1098,157,person,1191,479,141,417
1098,192,microwave,778,475,137,95
1098,190,refrigerator,842,561,354,609
1099,154,refrigerator,897,563,239,617
1099,157,person,1191,477,141,406
1099,192,microwave,778,475,137,95
1099,190,refrigerator,842,560,355,610
1100,154,refrigerator,900,561,232,615
1100,157,person,1189,477,144,404
1100,192,microwave,778,478,137,102
1100,190,refrigerator,836,560,361,614
1101,154,refrigerator,903,560,224,614
1101,157,person,1186,478,151,403
1101,192,microwave,779,484,137,113
1101,190,refrigerator,834,560,362,616
1102,154,refrigerator,904,559,222,613
1102,157,person,1184,476,156,401
1102,192,microwave,778,480,137,105
1102,190,refrigerator,833,559,364,617
1103,154,refrigerator,903,558,224,613
1103,157,person,1180,476,157,400
1103,192,microwave,778,476,137,99
1103,190,refrigerator,833,558,365,617
1104,154,refrigerator,905,559,222,613
1104,157,person,1173,482,155,410
1104,192,microwave,779,479,136,102
1104,190,refrigerator,835,559,361,617
1105,154,refrigerator,905,559,222,613
1105,157,person,1166,489,153,421
1105,192,microwave,780,486,138,115
1105,190,refrigerator,834,560,364,615
1106,154,refrigerator,906,560,221,612
1106,157,person,1160,490,150,421
1106,192,microwave,780,485,137,114
1107,154,refrigerator,906,560,221,611
1107,157,person,1155,489,152,419
1107,192,microwave,780,486,137,116
1108,154,refrigerator,906,561,221,611
1108,157,person,1154,485,156,410
1108,192,microwave,781,495,141,135
1109,154,refrigerator,906,560,221,611
1109,157,person,1149,478,149,397
1109,192,microwave,781,489,138,123
1110,154,refrigerator,907,560,220,611
1110,157,person,1140,467,142,377
1110,192,microwave,780,496,141,136
1111,154,refrigerator,907,560,221,610
1111,157,person,1128,462,139,369
1111,192,microwave,781,499,141,141
1112,154,refrigerator,908,560,220,609
1112,157,person,1120,463,137,369
1112,192,microwave,781,500,142,143
1113,154,refrigerator,908,561,222,612
1113,157,person,1112,470,130,385
1113,192,microwave,781,491,139,126
1114,154,refrigerator,908,561,220,610
1114,157,person,1113,472,132,390
1114,192,microwave,781,488,138,119
1114,190,refrigerator,845,562,354,602
1115,154,refrigerator,908,560,220,610
1115,157,person,1107,475,125,396
1115,192,microwave,781,485,137,113
1116,154,refrigerator,908,559,219,610
1116,157,person,1104,475,128,394
1116,192,microwave,781,482,136,109
1117,154,refrigerator,909,558,219,610
1117,157,person,1097,489,135,418
1117,192,microwave,781,482,136,108
1118,154,refrigerator,909,557,219,610
1118,157,person,1085,481,120,402
1118,192,microwave,781,483,136,110
1118,197,person,1081,401,112,241
1119,154,refrigerator,910,557,219,610
1119,157,person,1077,497,120,433
1119,192,microwave,781,482,136,106
1119,197,person,1076,402,113,241
1120,154,refrigerator,910,557,220,610
1120,157,person,1070,504,114,443
1120,192,microwave,781,482,136,108
1120,197,person,1068,420,108,273
1121,154,refrigerator,910,558,218,609
1121,157,person,1065,506,105,445
1121,197,person,1063,411,100,251
1122,154,refrigerator,911,558,218,609
1122,197,person,1059,397,92,224
1123,154,refrigerator,913,557,223,610
1124,154,refrigerator,912,557,223,610
1125,154,refrigerator,912,556,222,610
1125,192,microwave,783,476,133,104
1126,154,refrigerator,911,556,219,611
1126,192,microwave,784,478,131,107
1127,154,refrigerator,911,555,217,611
1127,192,microwave,784,481,132,112
1128,154,refrigerator,911,555,217,610
1128,192,microwave,783,485,133,119
1129,154,refrigerator,911,555,217,610
1129,192,microwave,782,489,134,126
1130,154,refrigerator,912,555,217,609
1130,192,microwave,783,490,133,130
1131,154,refrigerator,912,556,217,609
1131,192,microwave,783,485,132,119
1132,154,refrigerator,913,557,218,610
1132,192,microwave,784,481,133,109
1133,154,refrigerator,913,558,218,611
1133,192,microwave,785,480,133,105
1134,154,refrigerator,914,558,218,611
1134,192,microwave,785,479,133,105
1135,154,refrigerator,914,558,219,611
1135,192,microwave,785,478,134,103
1136,154,refrigerator,915,558,219,611
1136,192,microwave,785,476,135,100
1137,154,refrigerator,915,557,219,611
1137,192,microwave,785,475,135,101
1138,154,refrigerator,915,556,219,610
1138,192,microwave,785,476,134,104
1139,154,refrigerator,915,556,219,610
1139,192,microwave,786,480,135,111
1140,154,refrigerator,915,555,219,609
1140,192,microwave,785,482,135,116
1141,154,refrigerator,915,555,219,609
1141,192,microwave,785,482,135,117
1142,154,refrigerator,914,555,219,609
1142,192,microwave,785,480,134,114
1143,154,refrigerator,914,556,218,609
1143,192,microwave,786,482,134,118
1144,154,refrigerator,915,557,218,610
1144,192,microwave,786,482,134,113
1145,154,refrigerator,915,557,219,611
1145,192,microwave,786,479,134,107
1146,154,refrigerator,915,558,220,611
1146,192,microwave,785,479,135,105
1147,154,refrigerator,915,559,220,611
1147,192,microwave,785,480,136,108
1148,154,refrigerator,915,559,220,610
1148,192,microwave,785,480,135,109
1149,154,refrigerator,915,559,221,611
1149,192,microwave,786,478,134,104
1150,154,refrigerator,915,560,221,611
1150,192,microwave,786,476,134,102
1151,154,refrigerator,916,560,221,611
1151,192,microwave,787,474,133,100
1152,154,refrigerator,916,560,221,612
1152,192,microwave,787,482,135,112
1153,154,refrigerator,916,561,221,612
1154,154,refrigerator,916,560,222,611
1155,154,refrigerator,917,560,222,610
1156,154,refrigerator,917,560,222,610
1157,154,refrigerator,918,560,222,610
1158,154,refrigerator,918,560,222,610
1159,154,refrigerator,919,559,221,611
1161,199,refrigerator,109,478,217,501
1161,200,chair,1242,595,155,232
1162,199,refrigerator,109,479,217,503
1162,200,chair,1241,595,152,232
1163,199,refrigerator,109,477,218,498
1163,200,chair,1238,595,146,232
1164,199,refrigerator,109,478,217,501
1164,200,chair,1237,595,144,232
1165,199,refrigerator,109,478,217,502
1165,200,chair,1242,595,155,232
1166,199,refrigerator,109,478,216,502
1166,200,chair,1240,595,150,232
1167,199,refrigerator,109,477,217,500
1167,200,chair,1241,595,152,232
1168,199,refrigerator,109,478,217,502
1168,200,chair,1244,595,160,233
1169,199,refrigerator,109,478,217,502
1169,200,chair,1246,595,163,233
1170,199,refrigerator,109,478,216,504
1170,200,chair,1241,595,152,232
1171,199,refrigerator,109,478,217,500
1171,200,chair,1243,595,158,232
1172,199,refrigerator,109,478,217,502
1172,200,chair,1243,595,157,232
1173,199,refrigerator,109,477,218,499
1173,200,chair,1241,595,153,232
1174,199,refrigerator,109,477,218,498
1174,200,chair,1241,595,152,233
1175,199,refrigerator,109,477,218,498
1175,200,chair,1238,595,146,233
1176,199,refrigerator,109,477,218,497
1176,200,chair,1242,596,154,234
1177,199,refrigerator,109,477,218,497
1177,200,chair,1238,595,146,232
1178,199,refrigerator,109,477,218,498
1178,200,chair,1237,595,145,232
1179,199,refrigerator,109,477,218,498
1179,200,chair,1238,595,147,232
1180,199,refrigerator,109,478,217,501
1180,200,chair,1238,595,148,233
1181,199,refrigerator,109,478,217,501
1181,200,chair,1239,596,149,234
1182,199,refrigerator,109,477,218,499
1182,200,chair,1237,595,147,233
1183,199,refrigerator,109,477,218,498
1183,200,chair,1238,596,148,233
1184,199,refrigerator,109,479,217,502
1184,200,chair,1241,596,155,233
1184,211,refrigerator,1196,483,134,277
1185,199,refrigerator,109,479,217,502
1185,200,chair,1243,596,158,234
1185,211,refrigerator,1196,483,133,278
1186,199,refrigerator,109,478,218,500
1186,200,chair,1243,596,159,234
1186,211,refrigerator,1196,482,134,278
1187,199,refrigerator,109,478,217,503
1187,200,chair,1246,596,163,234
1187,211,refrigerator,1196,482,134,279
1188,199,refrigerator,109,479,218,502
1188,200,chair,1244,595,159,233
1188,211,refrigerator,1196,482,134,278
1189,199,refrigerator,109,479,218,501
1189,200,chair,1244,595,159,233
1189,211,refrigerator,1196,482,134,277
1190,199,refrigerator,109,478,218,500
1190,200,chair,1241,595,152,233
1190,211,refrigerator,1196,483,134,277
1191,199,refrigerator,109,477,219,498
1191,200,chair,1239,595,150,233
1191,211,refrigerator,1196,483,134,278
1192,199,refrigerator,109,477,219,497
1192,200,chair,1238,595,147,233
1192,211,refrigerator,1196,483,134,278
1193,199,refrigerator,109,477,218,498
1193,200,chair,1238,595,147,233
1193,211,refrigerator,1196,483,135,280
1194,199,refrigerator,109,477,218,498
1194,200,chair,1237,595,145,233
1194,211,refrigerator,1196,483,135,279
1194,215,refrigerator,1152,486,219,274
1195,199,refrigerator,109,477,218,498
1195,200,chair,1236,595,144,232
1195,211,refrigerator,1196,483,134,280
1195,215,refrigerator,1153,486,219,275
1196,199,refrigerator,109,477,218,499
1196,200,chair,1238,595,149,233
1196,211,refrigerator,1196,482,134,279
1196,215,refrigerator,1153,486,219,274
1197,199,refrigerator,109,477,218,498
1197,200,chair,1244,596,160,234
1197,211,refrigerator,1196,483,134,278
1197,215,refrigerator,1154,487,219,273
1198,199,refrigerator,109,479,217,501
1198,200,chair,1242,596,156,234
1198,211,refrigerator,1196,482,134,278
1198,215,refrigerator,1154,486,218,272
1199,199,refrigerator,109,478,218,498
1199,200,chair,1244,596,159,234
1199,211,refrigerator,1196,482,134,278
1199,215,refrigerator,1154,486,219,273
1200,199,refrigerator,109,477,218,498
1200,200,chair,1249,595,169,233
1200,211,refrigerator,1196,482,134,278
1200,215,refrigerator,1153,486,219,272
1201,199,refrigerator,109,477,218,498
1201,200,chair,1250,596,170,234
1201,211,refrigerator,1196,482,134,279
1201,215,refrigerator,1154,486,218,272
1202,199,refrigerator,109,479,217,501
1202,200,chair,1247,596,165,234
1202,211,refrigerator,1196,482,134,278
1202,215,refrigerator,1155,485,218,275
1203,199,refrigerator,109,478,218,498
1203,200,chair,1249,596,171,235
1203,211,refrigerator,1195,482,136,279
1203,215,refrigerator,1155,484,218,277
1204,199,refrigerator,109,477,218,497
1204,200,chair,1249,595,170,234
1204,211,refrigerator,1195,483,136,279
1204,215,refrigerator,1155,483,219,277
1205,199,refrigerator,109,477,218,497
1205,200,chair,1249,595,169,233
1205,211,refrigerator,1196,482,135,279
1205,215,refrigerator,1154,485,218,275
1206,199,refrigerator,109,477,219,497
1206,200,chair,1248,595,167,234
1206,211,refrigerator,1196,483,134,279
1206,215,refrigerator,1155,486,218,274
1207,199,refrigerator,109,477,219,497
1207,200,chair,1247,595,167,233
1207,211,refrigerator,1196,483,135,279
1207,215,refrigerator,1155,485,218,275
1208,199,refrigerator,109,477,219,498
1208,200,chair,1251,596,173,234
1208,211,refrigerator,1196,482,135,280
1208,215,refrigerator,1155,484,218,276
1209,199,refrigerator,109,477,219,498
1209,200,chair,1251,595,175,233
1209,211,refrigerator,1196,482,135,280
1209,215,refrigerator,1155,484,218,277
1210,199,refrigerator,109,478,219,498
1210,200,chair,1249,595,170,233
1210,211,refrigerator,1196,483,135,280
1210,215,refrigerator,1154,483,218,280
1211,199,refrigerator,109,478,219,499
1211,200,chair,1246,595,165,233
1211,211,refrigerator,1196,483,135,279
1211,215,refrigerator,1154,486,219,275
1212,199,refrigerator,109,477,219,499
1212,200,chair,1246,595,164,233
1212,211,refrigerator,1196,483,134,280
1212,215,refrigerator,1153,484,220,278
1213,199,refrigerator,109,477,219,499
1213,200,chair,1245,596,163,234
1213,211,refrigerator,1196,482,134,280
1213,215,refrigerator,1154,484,220,277
1214,199,refrigerator,109,477,219,498
1214,200,chair,1243,596,156,234
1214,211,refrigerator,1196,482,134,279
1214,215,refrigerator,1154,484,220,276
1215,199,refrigerator,109,477,219,498
1215,200,chair,1246,596,164,234
1215,211,refrigerator,1196,482,134,279
1215,215,refrigerator,1154,483,220,276
1216,199,refrigerator,109,477,219,498
1216,200,chair,1248,595,166,234
1216,211,refrigerator,1196,482,134,279
1216,215,refrigerator,1155,484,219,275
1217,199,refrigerator,109,477,219,498
1217,200,chair,1247,595,164,234
1217,211,refrigerator,1196,482,134,279
1217,215,refrigerator,1154,484,220,274
1218,199,refrigerator,109,477,219,498
1218,200,chair,1250,596,172,234
1218,211,refrigerator,1196,482,134,280
1218,215,refrigerator,1154,484,220,275
1219,199,refrigerator,110,477,219,498
1219,200,chair,1251,595,172,234
1219,211,refrigerator,1196,482,134,279
1219,215,refrigerator,1154,484,221,274
1220,199,refrigerator,109,477,219,498
1220,200,chair,1243,595,159,233
1220,211,refrigerator,1193,483,141,280
1220,215,refrigerator,1154,484,220,276
1221,199,refrigerator,109,477,219,498
1221,200,chair,1240,595,151,233
1221,211,refrigerator,1195,483,138,280
1221,215,refrigerator,1154,484,220,277
1222,199,refrigerator,109,477,219,497
1222,200,chair,1238,595,147,233
1222,211,refrigerator,1196,483,136,279
1222,215,refrigerator,1155,484,220,276
1223,199,refrigerator,109,477,219,497
1223,200,chair,1240,595,151,233
1223,211,refrigerator,1196,483,135,278
1223,215,refrigerator,1155,484,219,275
1224,199,refrigerator,109,477,219,497
1224,200,chair,1240,595,151,233
1224,211,refrigerator,1196,483,135,278
1224,215,refrigerator,1155,484,219,274
1225,199,refrigerator,109,477,219,497
1225,200,chair,1240,595,151,234
1225,211,refrigerator,1196,483,135,278
1225,215,refrigerator,1154,484,220,274
1226,199,refrigerator,110,477,219,497
1226,200,chair,1240,595,150,234
1226,211,refrigerator,1196,482,134,279
1226,215,refrigerator,1154,484,220,275
1227,199,refrigerator,110,477,219,497
1227,200,chair,1244,595,158,234
1227,211,refrigerator,1196,483,134,279
1227,215,refrigerator,1155,484,219,276
1228,199,refrigerator,109,477,219,498
1228,200,chair,1244,595,158,233
1228,211,refrigerator,1195,483,136,279
1228,215,refrigerator,1154,484,220,275
1229,199,refrigerator,109,478,219,499
1229,200,chair,1246,595,163,233
1229,211,refrigerator,1196,483,137,279
1229,215,refrigerator,1155,484,219,276
1230,199,refrigerator,109,477,219,498
1230,200,chair,1241,595,154,232
1230,211,refrigerator,1195,483,137,280
1230,215,refrigerator,1155,483,218,277
1231,199,refrigerator,109,477,218,498
1231,200,chair,1240,595,151,232
1231,211,refrigerator,1194,482,136,280
1231,215,refrigerator,1154,484,218,278
1232,199,refrigerator,109,477,217,496
1232,200,chair,1246,595,162,232
1232,211,refrigerator,1193,481,135,279
1232,215,refrigerator,1153,484,217,280
1233,199,refrigerator,109,476,217,496
1233,200,chair,1246,595,163,233
1233,211,refrigerator,1194,481,134,284
1233,215,refrigerator,1154,485,217,279
1234,199,refrigerator,109,478,217,501
1234,200,chair,1247,595,166,232
1234,211,refrigerator,1192,483,140,283
1234,215,refrigerator,1154,484,217,281
1235,199,refrigerator,109,478,218,500
1235,200,chair,1246,595,164,233
1235,211,refrigerator,1194,483,136,281
1235,215,refrigerator,1153,486,217,276
1236,199,refrigerator,109,477,218,498
1236,200,chair,1248,596,167,234
1236,211,refrigerator,1195,483,135,280
1236,215,refrigerator,1154,487,217,273
1237,199,refrigerator,109,477,219,498
1237,200,chair,1249,596,168,234
1237,211,refrigerator,1196,483,135,280
1237,215,refrigerator,1154,487,217,273
1238,199,refrigerator,109,477,219,497
1238,200,chair,1247,596,164,234
1238,211,refrigerator,1196,483,135,278
1238,215,refrigerator,1155,487,218,272
1239,199,refrigerator,109,477,219,498
1239,200,chair,1250,596,169,234
1239,211,refrigerator,1196,482,134,279
1239,215,refrigerator,1154,485,219,275
1240,199,refrigerator,109,477,219,497
1240,200,chair,1246,596,162,233
1240,211,refrigerator,1196,483,134,279
1240,215,refrigerator,1154,484,218,277
1241,199,refrigerator,109,477,219,498
1241,200,chair,1242,595,155,233
1241,211,refrigerator,1196,482,134,279
1241,215,refrigerator,1155,484,219,276
1242,199,refrigerator,109,477,219,498
1242,200,chair,1239,595,147,232
1242,211,refrigerator,1196,482,134,280
1242,215,refrigerator,1155,484,219,274
1243,199,refrigerator,109,477,219,498
1243,200,chair,1237,595,144,233
1243,211,refrigerator,1196,482,134,279
1243,215,refrigerator,1155,484,219,273
1244,199,refrigerator,109,477,219,498
1244,200,chair,1237,595,143,233
1244,211,refrigerator,1196,483,134,277
1244,215,refrigerator,1155,485,219,273
1245,199,refrigerator,109,477,219,499
1245,200,chair,1236,595,142,232
1245,211,refrigerator,1196,483,134,276
1245,215,refrigerator,1154,485,220,273
1246,199,refrigerator,109,477,219,497
1246,200,chair,1237,595,143,231
1246,211,refrigerator,1196,483,134,278
1246,215,refrigerator,1154,485,220,274
1247,199,refrigerator,109,477,219,497
1247,200,chair,1236,595,143,231
1247,211,refrigerator,1196,483,135,278
1247,215,refrigerator,1154,485,220,274
1248,199,refrigerator,109,477,219,496
1248,200,chair,1236,595,143,232
1248,211,refrigerator,1195,483,136,278
1248,215,refrigerator,1153,485,221,274
1249,199,refrigerator,109,477,218,497
1249,200,chair,1236,595,145,232
1249,211,refrigerator,1195,482,135,280
1249,215,refrigerator,1154,484,219,276
1249,216,person,1814,539,209,995
1250,199,refrigerator,109,477,218,496
1250,200,chair,1237,595,146,232
1250,211,refrigerator,1195,482,135,280
1250,215,refrigerator,1154,484,219,277
1250,216,person,1773,434,290,840
1251,199,refrigerator,109,476,218,496
1251,200,chair,1237,595,146,232
1251,211,refrigerator,1194,482,136,281
1251,215,refrigerator,1154,484,217,277
1251,216,person,1731,370,372,731
1252,199,refrigerator,109,476,218,496
1252,200,chair,1238,595,147,232
1252,215,refrigerator,1154,483,217,280
1252,216,person,1696,495,444,983
1253,199,refrigerator,109,476,217,496
1253,200,chair,1239,596,149,233
1253,215,refrigerator,1154,483,217,280
1253,216,person,1663,524,510,1043
1254,199,refrigerator,109,476,217,496
1254,200,chair,1240,596,152,234
1254,215,refrigerator,1154,483,216,280
1254,216,person,1638,536,559,1067
1255,199,refrigerator,109,476,218,496
1255,200,chair,1241,597,153,233
1255,216,person,1616,540,603,1075
1256,199,refrigerator,109,477,218,497
1256,200,chair,1252,597,173,232
1256,216,person,1599,539,637,1072
1257,199,refrigerator,109,477,218,497
1257,216,person,1587,539,663,1073
1258,199,refrigerator,109,477,218,497
1258,216,person,1572,540,693,1075
1259,199,refrigerator,109,477,218,498
1259,216,person,1562,538,713,1071
1260,199,refrigerator,109,477,218,498
1260,216,person,1554,539,729,1072
1261,199,refrigerator,109,477,218,498
1261,216,person,1545,539,747,1070
1262,199,refrigerator,109,478,218,498
1262,216,person,1513,539,715,1068
1263,199,refrigerator,109,478,218,499
1263,216,person,1475,535,656,1062
1264,199,refrigerator,109,478,218,499
1264,216,person,1443,535,585,1063
1265,199,refrigerator,109,477,218,499
1265,216,person,1413,536,519,1071
1266,199,refrigerator,109,477,218,499
1266,216,person,1391,534,460,1066
1267,199,refrigerator,109,477,218,498
1267,216,person,1361,535,433,1068
1268,199,refrigerator,109,477,218,498
1268,216,person,1330,532,416,1056
1269,199,refrigerator,109,477,218,497
1269,216,person,1301,537,407,1064
1270,199,refrigerator,109,477,218,496
1270,216,person,1279,537,407,1063
1271,199,refrigerator,109,477,218,497
1271,216,person,1264,527,413,1048
1272,199,refrigerator,109,477,218,498
1272,216,person,1241,524,431,1045
1273,199,refrigerator,109,477,219,499
1273,216,person,1213,524,465,1042
1274,199,refrigerator,109,477,219,499
1274,216,person,1183,523,476,1037
1275,199,refrigerator,109,477,219,499
1275,216,person,1160,518,464,1028
1276,199,refrigerator,109,477,219,500
1276,216,person,1142,511,448,1012
1277,199,refrigerator,109,477,219,499
1277,216,person,1125,502,429,993
1278,199,refrigerator,109,477,219,499
1278,216,person,1112,496,414,981
1279,199,refrigerator,109,477,219,499
1279,216,person,1102,490,397,967
1280,199,refrigerator,109,477,219,499
1280,216,person,1095,481,377,952
1281,199,refrigerator,109,477,219,499
1281,216,person,1088,478,363,944
1282,199,refrigerator,109,478,219,499
1282,216,person,1082,479,356,945
1283,199,refrigerator,109,478,219,500
1283,216,person,1078,480,349,945
1284,199,refrigerator,110,477,219,498
1284,216,person,1074,479,339,943
1284,200,chair,1258,596,185,234
1285,199,refrigerator,110,477,219,499
1285,216,person,1070,480,326,942
1285,200,chair,1257,595,183,234
1286,199,refrigerator,110,477,219,499
1286,216,person,1067,480,315,943
1286,200,chair,1257,595,183,235
1287,199,refrigerator,110,478,219,499
1287,216,person,1065,481,306,945
1287,200,chair,1257,596,183,233
1288,199,refrigerator,110,477,219,499
1288,216,person,1063,482,299,947
1288,200,chair,1258,597,183,230
1289,199,refrigerator,110,477,219,499
1289,216,person,1059,481,297,948
1289,200,chair,1257,597,183,231
1290,199,refrigerator,110,477,219,499
1290,216,person,1051,481,302,952
1290,200,chair,1257,597,184,231
1291,199,refrigerator,110,478,219,499
1291,216,person,1044,479,310,949
1291,200,chair,1257,595,185,233
1292,199,refrigerator,110,478,219,499
1292,216,person,1036,475,320,943
1292,200,chair,1258,595,184,234
1293,199,refrigerator,110,478,219,499
1293,216,person,1022,471,341,935
1293,200,chair,1258,595,184,234
1294,199,refrigerator,110,478,219,499
1294,216,person,1012,468,358,930
1294,200,chair,1258,595,183,234
1295,199,refrigerator,110,478,219,499
1295,216,person,1001,465,378,924
1295,200,chair,1258,596,184,234
1296,199,refrigerator,110,478,219,499
1296,216,person,992,462,390,917
1296,200,chair,1257,596,183,234
1297,199,refrigerator,110,478,219,499
1297,216,person,987,461,392,914
1297,200,chair,1258,597,184,233
1298,199,refrigerator,110,478,219,498
1298,216,person,982,468,389,896
1298,200,chair,1257,596,184,233
1299,199,refrigerator,110,478,219,498
1299,216,person,977,486,386,860
1299,200,chair,1257,596,183,233
1300,199,refrigerator,110,477,219,497
1300,216,person,969,509,384,813
1300,200,chair,1257,597,182,232
1301,199,refrigerator,110,478,219,498
1301,216,person,960,533,380,770
1301,200,chair,1256,596,182,232
1302,199,refrigerator,110,478,219,498
1302,216,person,950,553,378,733
1302,200,chair,1256,596,183,232
1303,199,refrigerator,110,477,219,498
1303,216,person,938,572,377,695
1303,200,chair,1256,596,184,233
1304,199,refrigerator,110,478,219,498
1304,216,person,929,589,373,661
1304,200,chair,1256,597,184,233
1305,199,refrigerator,110,477,219,498
1305,216,person,922,602,376,638
1305,200,chair,1250,596,173,234
1306,199,refrigerator,110,477,219,498
1306,216,person,915,614,384,602
1306,200,chair,1247,596,169,234
1307,199,refrigerator,110,478,218,500
1307,216,person,909,618,395,567
1307,200,chair,1246,595,165,234
1308,199,refrigerator,109,478,218,500
1308,216,person,902,628,411,557
1308,200,chair,1252,596,176,235
1309,199,refrigerator,109,478,218,500
1309,216,person,897,634,424,550
1309,200,chair,1250,595,172,234
1310,199,refrigerator,109,478,218,501
1310,216,person,895,641,440,546
1310,200,chair,1248,595,167,233
1311,199,refrigerator,109,479,217,502
1311,216,person,898,643,463,540
1311,200,chair,1246,594,163,232
1312,199,refrigerator,109,478,218,499
1312,216,person,903,640,492,532
1312,200,chair,1252,594,176,232
1313,199,refrigerator,109,479,217,502
1313,216,person,909,633,529,519
1313,200,chair,1254,594,181,231
1314,199,refrigerator,109,478,217,502
1314,216,person,922,633,565,510
1314,200,chair,1255,594,183,230
1315,199,refrigerator,109,478,217,503
1315,216,person,933,638,594,500
1315,200,chair,1255,593,184,228
1316,199,refrigerator,109,478,217,503
1316,216,person,1002,652,745,494
1317,199,refrigerator,109,478,218,500
1317,216,person,896,652,550,462
1318,199,refrigerator,109,477,218,499
1318,216,person,834,662,442,437
1318,227,couch,942,671,1098,456
1319,199,refrigerator,109,477,219,499
1319,216,person,812,673,407,408
1319,227,couch,923,717,1137,361
1320,199,refrigerator,109,477,219,498
1320,216,person,803,682,408,363
1320,227,couch,906,729,1178,319
1321,199,refrigerator,110,477,219,499
1321,216,person,891,681,590,331
1321,227,couch,907,768,1171,247
1322,199,refrigerator,110,477,219,500
1322,227,bed,904,762,1186,243
1323,199,refrigerator,110,477,219,500
1323,227,bed,908,759,1198,229
1324,199,refrigerator,110,477,219,499
1324,227,couch,904,763,1192,226
1325,199,refrigerator,110,477,219,499
1325,227,couch,905,769,1191,247
1325,231,person,721,629,306,190
1326,199,refrigerator,110,477,219,499
1326,227,couch,906,769,1190,255
1326,231,person,715,628,314,198
1327,199,refrigerator,109,477,219,499
1327,227,couch,906,769,1190,257
1327,231,person,708,630,318,200
1328,199,refrigerator,109,477,219,499
1328,227,bed,907,746,1189,307
1328,231,person,699,631,334,197
1329,199,refrigerator,109,478,218,501
1329,227,bed,907,756,1187,278
1329,231,person,696,633,340,193
1330,199,refrigerator,109,478,219,500
1330,227,bed,910,731,1182,331
1330,231,person,696,635,352,188
1331,199,refrigerator,109,478,219,499
1331,227,couch,912,746,1197,276
1331,231,person,772,642,510,202
1331,200,chair,1248,594,167,230
1332,199,refrigerator,110,477,219,498
1332,231,person,813,652,597,219
1332,200,chair,1248,594,166,230
1333,199,refrigerator,109,478,218,500
1333,231,person,836,657,642,228
1333,200,chair,1247,594,162,231
1333,227,person,985,717,1033,324
1334,199,refrigerator,109,478,218,501
1334,231,person,903,656,777,223
1334,200,chair,1250,594,170,231
1334,236,refrigerator,1196,483,134,280
1334,227,person,1002,716,996,340
1335,199,refrigerator,109,477,219,499
1335,231,person,864,650,690,207
1335,200,chair,1246,594,162,231
1335,236,refrigerator,1196,483,134,281
1335,227,person,1007,700,977,313
1336,199,refrigerator,109,477,218,501
1336,231,person,924,656,812,214
1336,200,chair,1241,594,153,230
1336,236,refrigerator,1196,483,133,281
1336,227,person,1006,713,982,337
1337,199,refrigerator,109,478,217,502
1337,231,person,968,695,951,290
1337,200,chair,1237,593,146,229
1337,236,refrigerator,1196,482,134,281
1337,227,couch,945,716,1102,342
1338,199,refrigerator,109,478,217,502
1338,231,person,963,714,1061,327
1338,200,chair,1237,593,146,229
1338,236,refrigerator,1196,483,133,280
1338,227,bed,918,718,1156,309
1339,199,refrigerator,109,478,218,499
1339,231,couch,941,720,1143,339
1339,200,chair,1238,594,148,229
1339,236,refrigerator,1196,483,133,281
1339,227,bed,907,723,1179,287
1340,199,refrigerator,109,478,217,502
1340,231,couch,928,727,1179,345
1340,200,chair,1238,594,148,229
1340,236,refrigerator,1196,482,133,282
1340,227,bed,902,734,1185,257
1341,199,refrigerator,109,477,218,500
1341,231,couch,925,728,1185,350
1341,200,chair,1238,594,150,230
1341,236,refrigerator,1195,482,135,282
1341,227,bed,902,728,1191,267
1342,199,refrigerator,109,477,218,499
1342,231,bed,950,728,1139,351
1342,200,chair,1239,594,152,230
1342,236,refrigerator,1195,482,135,282
1342,227,bed,901,734,1191,255
1343,199,refrigerator,109,477,217,501
